symbol,timeframe,timestamp,open,high,low,close,volume,complete
SYNTHETIC_EUR_USD,1m,2025-01-01T09:30:00+00:00,1.098525,1.099545,1.098424,1.099498,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T09:31:00+00:00,1.099498,1.099541,1.098738,1.098837,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T09:32:00+00:00,1.098837,1.098888,1.098607,1.098691,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T09:33:00+00:00,1.098691,1.099320,1.098601,1.099222,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T09:34:00+00:00,1.099222,1.099308,1.099174,1.099187,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T09:35:00+00:00,1.099187,1.099283,1.098116,1.098211,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T09:36:00+00:00,1.098211,1.098531,1.098122,1.098458,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T09:37:00+00:00,1.098458,1.098537,1.098270,1.098348,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T09:38:00+00:00,1.098348,1.098451,1.098322,1.098348,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T09:39:00+00:00,1.098348,1.098559,1.098326,1.098445,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T09:40:00+00:00,1.098445,1.098520,1.098401,1.098508,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T09:41:00+00:00,1.098508,1.099085,1.098413,1.099030,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T09:42:00+00:00,1.099030,1.099814,1.098924,1.099703,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T09:43:00+00:00,1.099703,1.099894,1.099670,1.099869,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T09:44:00+00:00,1.099869,1.099952,1.099786,1.099906,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T09:45:00+00:00,1.099906,1.099935,1.099630,1.099741,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T09:46:00+00:00,1.099741,1.099904,1.099692,1.099856,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T09:47:00+00:00,1.099856,1.100186,1.099770,1.100105,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T09:48:00+00:00,1.100105,1.100182,1.099589,1.099620,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T09:49:00+00:00,1.099620,1.099798,1.099503,1.099763,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T09:50:00+00:00,1.099763,1.100430,1.099722,1.100388,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T09:51:00+00:00,1.100388,1.100691,1.100339,1.100646,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T09:52:00+00:00,1.100646,1.101430,1.100548,1.101317,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T09:53:00+00:00,1.101317,1.101417,1.101266,1.101332,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T09:54:00+00:00,1.101332,1.101671,1.101232,1.101554,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T09:55:00+00:00,1.101554,1.102283,1.101512,1.102241,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T09:56:00+00:00,1.102241,1.102330,1.101958,1.102006,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T09:57:00+00:00,1.102006,1.102069,1.101629,1.101661,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T09:58:00+00:00,1.101661,1.101759,1.101549,1.101690,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T09:59:00+00:00,1.101690,1.101768,1.101441,1.101516,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:00:00+00:00,1.101516,1.101552,1.101104,1.101188,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:01:00+00:00,1.101188,1.101204,1.100885,1.100940,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:02:00+00:00,1.100940,1.101029,1.100791,1.100812,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:03:00+00:00,1.100812,1.100883,1.100595,1.100708,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:04:00+00:00,1.100708,1.100762,1.100468,1.100581,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:05:00+00:00,1.100581,1.100613,1.100445,1.100561,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:06:00+00:00,1.100561,1.100606,1.100265,1.100346,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:07:00+00:00,1.100346,1.100420,1.100204,1.100273,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:08:00+00:00,1.100273,1.100362,1.100021,1.100134,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:09:00+00:00,1.100134,1.100241,1.100067,1.100096,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:10:00+00:00,1.100096,1.100207,1.099850,1.099970,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:11:00+00:00,1.099970,1.100083,1.099670,1.099786,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:12:00+00:00,1.099786,1.099929,1.099679,1.099818,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:13:00+00:00,1.099818,1.099963,1.099699,1.099941,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:14:00+00:00,1.099941,1.099982,1.099822,1.099941,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:15:00+00:00,1.099941,1.100054,1.099718,1.099821,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:16:00+00:00,1.099821,1.099886,1.099790,1.099824,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:17:00+00:00,1.099824,1.100006,1.099786,1.099945,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:18:00+00:00,1.099945,1.100114,1.099854,1.100083,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:19:00+00:00,1.100083,1.100333,1.100054,1.100240,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:20:00+00:00,1.100240,1.100344,1.100121,1.100230,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:21:00+00:00,1.100230,1.100479,1.100146,1.100460,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:22:00+00:00,1.100460,1.100545,1.100434,1.100515,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:23:00+00:00,1.100515,1.100713,1.100479,1.100674,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:24:00+00:00,1.100674,1.101063,1.100559,1.100970,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:25:00+00:00,1.100970,1.101146,1.100888,1.101135,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:26:00+00:00,1.101135,1.101638,1.101118,1.101551,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:27:00+00:00,1.101551,1.101921,1.101486,1.101866,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:28:00+00:00,1.101866,1.102284,1.101779,1.102175,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:29:00+00:00,1.102175,1.102501,1.102133,1.102390,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:30:00+00:00,1.102390,1.102754,1.102356,1.102676,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:31:00+00:00,1.102676,1.103036,1.102600,1.102944,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:32:00+00:00,1.102944,1.103259,1.102873,1.103203,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:33:00+00:00,1.103203,1.103331,1.103169,1.103248,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:34:00+00:00,1.103248,1.103485,1.103155,1.103448,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:35:00+00:00,1.103448,1.103694,1.103361,1.103634,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:36:00+00:00,1.103634,1.103746,1.103562,1.103728,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:37:00+00:00,1.103728,1.104038,1.103655,1.103972,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:38:00+00:00,1.103972,1.104135,1.103926,1.104108,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:39:00+00:00,1.104108,1.104141,1.104028,1.104102,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:40:00+00:00,1.104102,1.104143,1.104036,1.104123,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:41:00+00:00,1.104123,1.104240,1.104062,1.104173,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:42:00+00:00,1.104173,1.104190,1.103969,1.104029,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:43:00+00:00,1.104029,1.104107,1.103930,1.104054,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:44:00+00:00,1.104054,1.104146,1.103737,1.103811,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:45:00+00:00,1.103811,1.103854,1.103692,1.103836,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:46:00+00:00,1.103836,1.103949,1.103755,1.103773,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:47:00+00:00,1.103773,1.103828,1.103599,1.103694,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:48:00+00:00,1.103694,1.103788,1.103450,1.103567,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:49:00+00:00,1.103567,1.103686,1.103320,1.103372,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:50:00+00:00,1.103372,1.103478,1.103043,1.103153,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:51:00+00:00,1.103153,1.103235,1.102837,1.102906,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:52:00+00:00,1.102906,1.103006,1.102858,1.102924,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:53:00+00:00,1.102924,1.102992,1.102798,1.102888,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:54:00+00:00,1.102888,1.102969,1.102877,1.102934,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:55:00+00:00,1.102934,1.103047,1.102864,1.102963,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:56:00+00:00,1.102963,1.103031,1.102824,1.102924,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:57:00+00:00,1.102924,1.102965,1.102781,1.102895,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:58:00+00:00,1.102895,1.103086,1.102872,1.102997,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T10:59:00+00:00,1.102997,1.103152,1.102889,1.103058,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:00:00+00:00,1.103058,1.103070,1.102950,1.102983,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:01:00+00:00,1.102983,1.103151,1.102896,1.103075,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:02:00+00:00,1.103075,1.103201,1.102984,1.103186,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:03:00+00:00,1.103186,1.103265,1.103081,1.103231,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:04:00+00:00,1.103231,1.103439,1.103166,1.103423,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:05:00+00:00,1.103423,1.103623,1.103378,1.103532,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:06:00+00:00,1.103532,1.104005,1.103448,1.103929,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:07:00+00:00,1.103929,1.104112,1.103847,1.104086,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:08:00+00:00,1.104086,1.104427,1.104043,1.104393,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:09:00+00:00,1.104393,1.104997,1.104283,1.104890,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:10:00+00:00,1.104890,1.105313,1.104833,1.105234,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:11:00+00:00,1.105234,1.105348,1.105068,1.105152,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:12:00+00:00,1.105152,1.105497,1.105107,1.105401,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:13:00+00:00,1.105401,1.105630,1.105308,1.105579,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:14:00+00:00,1.105579,1.105906,1.105475,1.105844,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:15:00+00:00,1.105844,1.106104,1.105733,1.106005,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:16:00+00:00,1.106005,1.106463,1.105889,1.106391,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:17:00+00:00,1.106391,1.106559,1.106359,1.106523,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:18:00+00:00,1.106523,1.106754,1.106411,1.106672,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:19:00+00:00,1.106672,1.106944,1.106641,1.106854,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:20:00+00:00,1.106854,1.106979,1.106770,1.106939,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:21:00+00:00,1.106939,1.106970,1.106754,1.106848,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:22:00+00:00,1.106848,1.106938,1.106708,1.106780,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:23:00+00:00,1.106780,1.106826,1.106477,1.106593,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:24:00+00:00,1.106593,1.106663,1.106479,1.106651,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:25:00+00:00,1.106651,1.106832,1.106589,1.106712,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:26:00+00:00,1.106712,1.106749,1.106600,1.106677,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:27:00+00:00,1.106677,1.106779,1.106581,1.106709,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:28:00+00:00,1.106709,1.106953,1.106640,1.106901,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:29:00+00:00,1.106901,1.106968,1.106697,1.106761,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:30:00+00:00,1.106761,1.106782,1.106621,1.106739,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:31:00+00:00,1.106739,1.106849,1.106356,1.106407,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:32:00+00:00,1.106407,1.106462,1.106264,1.106336,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:33:00+00:00,1.106336,1.106374,1.106116,1.106229,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:34:00+00:00,1.106229,1.106302,1.106119,1.106175,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:35:00+00:00,1.106175,1.106227,1.106018,1.106120,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:36:00+00:00,1.106120,1.106185,1.106015,1.106097,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:37:00+00:00,1.106097,1.106198,1.105843,1.105960,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:38:00+00:00,1.105960,1.106040,1.105723,1.105787,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:39:00+00:00,1.105787,1.105850,1.105698,1.105821,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:40:00+00:00,1.105821,1.106019,1.105710,1.105955,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:41:00+00:00,1.105955,1.105971,1.105744,1.105758,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:42:00+00:00,1.105758,1.105861,1.105591,1.105705,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:43:00+00:00,1.105705,1.105760,1.105518,1.105621,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:44:00+00:00,1.105621,1.105656,1.105397,1.105485,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:45:00+00:00,1.105485,1.105745,1.105407,1.105694,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:46:00+00:00,1.105694,1.105879,1.105616,1.105795,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:47:00+00:00,1.105795,1.105806,1.105704,1.105775,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:48:00+00:00,1.105775,1.105942,1.105707,1.105931,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:49:00+00:00,1.105931,1.106055,1.105831,1.106043,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:50:00+00:00,1.106043,1.106637,1.105944,1.106553,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:51:00+00:00,1.106553,1.106822,1.106526,1.106802,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:52:00+00:00,1.106802,1.107017,1.106734,1.106986,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:53:00+00:00,1.106986,1.107304,1.106935,1.107251,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:54:00+00:00,1.107251,1.107453,1.107179,1.107399,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:55:00+00:00,1.107399,1.107809,1.107295,1.107723,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:56:00+00:00,1.107723,1.108040,1.107619,1.107958,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:57:00+00:00,1.107958,1.108250,1.107887,1.108198,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:58:00+00:00,1.108198,1.108392,1.108187,1.108375,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T11:59:00+00:00,1.108375,1.108721,1.108279,1.108663,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:00:00+00:00,1.108663,1.109067,1.108559,1.108995,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:01:00+00:00,1.108995,1.109322,1.108961,1.109307,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:02:00+00:00,1.109307,1.109668,1.109199,1.109562,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:03:00+00:00,1.109562,1.109695,1.109450,1.109677,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:04:00+00:00,1.109677,1.109919,1.109605,1.109810,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:05:00+00:00,1.109810,1.110228,1.109694,1.110184,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:06:00+00:00,1.110184,1.110393,1.110091,1.110318,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:07:00+00:00,1.110318,1.110361,1.110290,1.110343,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:08:00+00:00,1.110343,1.110379,1.110150,1.110252,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:09:00+00:00,1.110252,1.110299,1.109965,1.110058,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:10:00+00:00,1.110058,1.110226,1.109939,1.110201,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:11:00+00:00,1.110201,1.110318,1.110118,1.110134,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:12:00+00:00,1.110134,1.110192,1.109829,1.109931,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:13:00+00:00,1.109931,1.110046,1.109686,1.109739,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:14:00+00:00,1.109739,1.109912,1.109726,1.109817,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:15:00+00:00,1.109817,1.109881,1.109606,1.109655,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:16:00+00:00,1.109655,1.110026,1.109598,1.109913,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:17:00+00:00,1.109913,1.109932,1.109640,1.109718,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:18:00+00:00,1.109718,1.109816,1.109350,1.109439,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:19:00+00:00,1.109439,1.109527,1.109302,1.109382,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:20:00+00:00,1.109382,1.109474,1.109261,1.109306,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:21:00+00:00,1.109306,1.109350,1.109166,1.109215,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:22:00+00:00,1.109215,1.109255,1.109111,1.109136,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:23:00+00:00,1.109136,1.109207,1.109060,1.109115,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:24:00+00:00,1.109115,1.109197,1.109066,1.109184,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:25:00+00:00,1.109184,1.109334,1.109132,1.109288,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:26:00+00:00,1.109288,1.109412,1.109236,1.109370,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:27:00+00:00,1.109370,1.109719,1.109252,1.109609,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:28:00+00:00,1.109609,1.109855,1.109581,1.109782,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:29:00+00:00,1.109782,1.109845,1.109718,1.109802,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:30:00+00:00,1.109802,1.109957,1.109744,1.109940,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:31:00+00:00,1.109940,1.109958,1.109779,1.109817,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:32:00+00:00,1.109817,1.109941,1.109738,1.109904,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:33:00+00:00,1.109904,1.109926,1.109839,1.109882,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:34:00+00:00,1.109882,1.110016,1.109835,1.109902,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:35:00+00:00,1.109902,1.109948,1.109778,1.109825,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:36:00+00:00,1.109825,1.109925,1.109667,1.109772,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:37:00+00:00,1.109772,1.109988,1.109658,1.109943,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:38:00+00:00,1.109943,1.110079,1.109898,1.110047,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:39:00+00:00,1.110047,1.110516,1.109961,1.110474,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:40:00+00:00,1.110474,1.110588,1.110401,1.110524,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:41:00+00:00,1.110524,1.110747,1.110471,1.110647,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:42:00+00:00,1.110647,1.110896,1.110575,1.110874,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:43:00+00:00,1.110874,1.110959,1.110777,1.110848,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:44:00+00:00,1.110848,1.110967,1.110787,1.110852,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:45:00+00:00,1.110852,1.110932,1.110766,1.110890,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:46:00+00:00,1.110890,1.110990,1.110719,1.110817,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:47:00+00:00,1.110817,1.110897,1.110692,1.110729,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:48:00+00:00,1.110729,1.110895,1.110640,1.110812,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:49:00+00:00,1.110812,1.110931,1.110744,1.110807,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:50:00+00:00,1.110807,1.110861,1.110653,1.110719,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:51:00+00:00,1.110719,1.110882,1.110622,1.110813,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:52:00+00:00,1.110813,1.110862,1.110522,1.110631,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:53:00+00:00,1.110631,1.110650,1.110251,1.110346,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:54:00+00:00,1.110346,1.110428,1.110116,1.110165,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:55:00+00:00,1.110165,1.110283,1.109894,1.109979,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:56:00+00:00,1.109979,1.110033,1.109674,1.109766,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:57:00+00:00,1.109766,1.109777,1.109651,1.109690,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:58:00+00:00,1.109690,1.109756,1.109380,1.109447,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T12:59:00+00:00,1.109447,1.109506,1.109029,1.109082,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T13:00:00+00:00,1.109082,1.109177,1.108697,1.108772,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T13:01:00+00:00,1.108772,1.108784,1.108400,1.108422,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T13:02:00+00:00,1.108422,1.108478,1.108066,1.108182,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T13:03:00+00:00,1.108182,1.108207,1.108113,1.108158,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T13:04:00+00:00,1.108158,1.108218,1.108085,1.108117,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T13:05:00+00:00,1.108117,1.108176,1.107675,1.107762,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T13:06:00+00:00,1.107762,1.107807,1.107526,1.107569,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T13:07:00+00:00,1.107569,1.107673,1.107319,1.107401,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T13:08:00+00:00,1.107401,1.107485,1.107146,1.107174,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T13:09:00+00:00,1.107174,1.107203,1.107085,1.107113,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T13:10:00+00:00,1.107113,1.107184,1.106861,1.106977,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T13:11:00+00:00,1.106977,1.107007,1.106807,1.106888,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T13:12:00+00:00,1.106888,1.106989,1.106874,1.106932,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T13:13:00+00:00,1.106932,1.107007,1.106767,1.106820,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T13:14:00+00:00,1.106820,1.106907,1.106709,1.106741,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T13:15:00+00:00,1.106741,1.106760,1.106720,1.106743,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T13:16:00+00:00,1.106743,1.106849,1.106516,1.106547,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T13:17:00+00:00,1.106547,1.106586,1.106425,1.106530,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T13:18:00+00:00,1.106530,1.106780,1.106450,1.106712,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T13:19:00+00:00,1.106712,1.106787,1.106610,1.106658,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T13:20:00+00:00,1.106658,1.106762,1.106580,1.106659,100,true
SYNTHETIC_EUR_USD,1m,2025-01-01T13:21:00+00:00,1.106659,1.106882,1.106582,1.106839,100,true
